POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl2,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,GPS_LAT,GPS_LONG
32282280,26,39,30,31,7.18,6.75,20.6,12.0,1.2,0.0,208.5,21.6,,6237,42.7463,-3.37374
32282262,4,18,29,53,8.25,7.47,7.8,108.0,1.0,16.3,272.5,9.2,,6207,42.58803,-3.35253
32282252,6,44,49,7,8.21,7.39,9.7,492.0,1.2,24.8,201.3,18.3,,6197,42.49932,-3.33252
32282240,4,21,63,16,7.72,7.0,12.6,4.0,1.6,39.1,155.7,16.1,,6188,42.39286,-3.3086
32282060,25,25,53,22,7.91,7.51,22.0,339.0,1.8,22.5,271.3,20.5,,24064,40.79364,-2.96297
32282042,56,32,42,26,8.44,7.59,13.2,505.0,1.3,0.0,185.8,16.8,many stones,24162,40.63344,-2.92974
32282028,27,28,49,23,7.98,7.5,31.3,166.0,1.9,20.8,292.5,26.1,,24143,40.50888,-2.90405
32281970,7,31,37,32,8.15,7.47,9.1,383.0,1.0,17.4,377.3,18.5,,4614,39.99236,-2.79911
32281920,5,27,46,26,7.56,7.39,14.2,319.0,1.4,30.8,547.0,13.0,,4337,39.54676,-2.71043
32281906,15,27,29,45,7.91,7.61,11.4,199.0,0.7,21.2,258.3,16.5,,4339,39.42192,-2.6859
32281888,19,21,28,51,8.11,7.56,12.2,397.0,0.9,0.0,171.4,14.4,,4321,39.26138,-2.65456
32281848,47,18,19,63,8.26,7.54,11.2,600.0,1.9,13.4,504.4,15.6,many stones,4127,38.90446,-2.58567
32262314,13,10,36,54,6.43,5.73,31.5,0.0,2.4,14.8,66.9,7.0,,5878,43.04589,-3.48212
32262300,5,37,43,20,6.97,6.68,118.2,20.0,11.6,575.1,916.6,55.9,,5834,42.9218,-3.45349
32262056,45,23,51,26,7.7,7.42,25.8,332.0,2.3,29.7,412.9,24.5,,24046,40.75495,-2.9789
32262048,26,28,51,21,8.11,7.49,11.2,370.0,1.3,18.3,211.5,21.2,,24065,40.68377,-2.9641
32262044,21,19,35,47,8.42,7.52,2.0,402.0,0.5,0.0,117.6,11.2,,24148,40.64835,-2.95682
32262026,23,32,54,14,7.76,7.12,9.5,3.0,1.3,0.0,315.0,20.7,,24144,40.48796,-2.92368
32262008,57,15,22,63,7.9,7.46,23.2,122.0,2.2,77.5,414.9,15.5,,24029,40.32775,-2.89076
32261948,11,33,33,35,8.21,7.52,13.1,256.0,1.5,28.5,379.0,24.3,,4631,39.79333,-2.78284
32261940,17,31,41,28,7.93,7.4,16.1,375.0,1.8,22.2,593.2,22.3,,4633,39.72202,-2.76862
32261936,42,24,33,43,8.03,7.38,13.8,486.0,1.0,16.7,162.9,15.8,many stones,4634,39.68637,-2.76157
32261904,19,21,35,44,7.55,7.51,8.0,387.0,1.1,57.0,532.0,8.9,,4326,39.40108,-2.70526
32261886,12,23,38,39,8.35,7.56,11.9,514.0,0.5,0.0,202.9,12.2,,4320,39.24054,-2.6739
32243654,29,10,37,53,4.4,4.2,131.0,0.0,9.1,0.0,119.9,11.7,,22317,54.803889,-7.243611
32243594,9,35,27,38,6.71,6.23,53.7,4.0,4.5,0.0,199.3,24.4,,12816,54.282778,-7.0225
32243518,1,44,41,15,5.13,4.63,85.9,4.0,6.8,18.8,95.7,23.2,,12963,53.620833,-6.749167
32243504,15,22,44,34,5.54,4.98,35.2,1.0,3.7,19.1,44.8,12.8,,13006,53.498889,-6.7
32243468,24,20,42,39,5.19,4.47,46.1,0.0,4.8,81.4,290.0,10.0,,13008,53.185278,-6.575556
32243456,14,14,27,59,5.57,4.69,39.7,0.0,3.6,0.0,35.5,6.9,,13007,53.080556,-6.534722
32243410,68,24,35,41,6.13,5.53,39.5,1.0,3.4,86.9,318.0,13.8,many stones,13117,52.679444,-6.379722
32242312,18,18,29,53,6.82,6.14,14.0,4.0,1.3,22.3,48.7,8.0,,5877,43.02494,-3.5022
32242304,21,17,40,43,8.02,7.37,13.7,315.0,1.3,11.4,108.9,16.4,,5875,42.95402,-3.4858
32242298,13,36,57,7,7.41,7.14,82.0,380.0,6.8,38.7,528.1,40.1,,5835,42.90084,-3.47354
32242250,5,4,65,31,7.51,7.5,13.4,131.0,1.0,0.0,90.3,2.4,high electrical conductivity,6194,42.47522,-3.37643
32242034,24,28,50,22,8.4,7.59,17.6,332.0,1.0,0.0,172.9,20.8,,24160,40.5561,-2.96159
32242006,22,31,44,25,8.21,7.49,11.4,622.0,0.9,10.7,203.0,13.7,,24031,40.30688,-2.91028
32241980,30,26,60,14,8.12,7.33,16.1,235.0,1.3,22.8,395.6,23.1,,4607,40.07535,-2.86318
32241956,6,43,40,17,8.0,7.44,16.7,135.0,1.9,19.4,928.0,34.5,,4629,39.86157,-2.82011
32241952,12,33,36,31,7.57,7.45,20.7,287.0,1.6,19.0,471.6,24.0,,4628,39.82593,-2.81299
32241920,30,17,21,62,8.57,7.76,1.0,386.0,0.3,18.1,167.3,10.7,,4331,39.54072,-2.75624
32241866,34,26,34,40,8.31,7.51,22.5,505.0,1.3,13.8,231.7,18.6,,4128,39.05911,-2.66205
32241614,5,14,30,56,8.0,7.63,5.3,196.0,0.7,23.3,281.1,8.4,,3711,36.80609,-2.24683
32223604,19,33,36,31,5.25,4.0,8.6,0.0,0.7,0.0,66.4,9.3,,12788,54.365,-7.087778
32222306,30,26,44,30,7.96,7.44,12.9,354.0,1.3,12.3,185.8,20.0,,5876,42.96853,-3.51405
32222300,16,20,33,47,8.21,7.53,16.3,278.0,1.4,28.2,231.5,16.6,,5837,42.91537,-3.50176
32222296,6,22,52,26,7.41,7.14,16.7,465.0,1.0,44.9,134.3,14.2,,5836,42.87988,-3.4935
32222278,10,27,40,33,8.07,7.42,39.0,277.0,2.1,0.0,396.2,20.0,,6240,42.72032,-3.45689
32222272,7,32,50,17,8.13,7.63,11.6,224.0,1.3,0.0,175.8,16.0,,6209,42.66711,-3.44474
32222156,12,20,28,52,8.25,7.57,6.0,143.0,0.9,13.9,226.0,10.3,,4836,41.63766,-3.21522
32222146,26,31,39,30,8.2,7.54,12.3,327.0,1.3,18.2,214.7,16.9,,4844,41.54883,-3.19591
32222062,28,18,15,67,7.41,6.68,16.9,2.0,1.5,0.0,180.8,19.3,,24043,40.80211,-3.03678
32222020,12,38,49,13,8.4,7.61,5.1,341.0,0.3,0.0,149.5,19.2,,24141,40.42843,-2.95907
32222012,18,23,55,23,8.02,7.47,16.8,765.0,1.1,0.0,87.3,15.9,,24025,40.35723,-2.94443
32222008,10,22,62,16,8.49,7.69,6.1,158.0,0.9,15.7,212.1,21.5,,24027,40.32162,-2.9371
32221972,16,28,38,34,8.41,7.58,9.6,511.0,0.8,12.2,136.3,17.9,,4615,40.00106,-2.87186
32221966,14,26,38,36,8.02,7.39,10.8,610.0,1.5,30.5,442.6,18.1,,4619,39.94761,-2.8611
32221796,45,16,19,65,7.83,7.3,34.1,627.0,0.7,0.0,156.6,10.2,,4102,38.43122,-2.565306
32203590,19,24,30,46,5.98,5.15,39.2,1.0,3.4,0.0,93.6,14.3,,12794,54.239167,-7.068889
32203464,13,15,27,58,4.72,4.05,36.3,0.0,4.5,34.2,47.3,9.2,,13001,53.1425,-6.620556
32202352,28,30,27,43,6.44,5.4,75.3,2.0,6.3,109.0,612.5,18.8,,6326,43.3728,-3.63364
32202340,13,8,46,46,5.14,4.71,17.8,3.0,2.0,35.8,157.1,6.7,,6324,43.26651,-3.60854
32202330,23,12,32,56,7.43,7.09,41.9,40.0,3.3,0.0,43.6,19.0,,6323,43.17817,-3.58797
32202322,58,19,31,51,5.91,5.36,76.4,3.0,4.1,12.6,199.8,12.6,,24121,43.10707,-3.5713
32202298,24,8,8,83,7.8,7.15,9.2,5.0,0.8,0.0,35.7,6.0,,24125,42.89437,-3.52177
32202258,28,39,43,19,7.74,7.29,18.4,506.0,1.6,10.6,302.7,18.7,,6211,42.53975,-3.44047
32202250,4,41,46,13,8.15,7.58,15.5,371.0,1.8,20.3,444.0,22.2,,6193,42.46884,-3.4244
32202168,37,7,7,86,7.83,7.09,1.0,2.0,0.0,19.5,25.8,3.1,,24186,41.74106,-3.26215
32202154,28,21,30,49,8.38,7.63,7.3,347.0,0.8,0.0,176.6,9.8,,4835,41.61675,-3.235
32202060,23,26,40,34,8.26,7.62,9.2,143.0,1.0,0.0,295.9,14.1,,24071,40.78125,-3.05636
32202034,15,1,60,39,7.67,7.49,9.8,268.0,0.8,20.4,197.1,9.2,,24161,40.54995,-3.0081
32202010,20,22,57,21,7.35,7.35,18.7,228.0,1.9,11.4,430.8,7.7,high electrical conductivity,24026,40.33635,-2.96396
32202006,21,24,61,14,7.99,7.47,9.5,33.0,1.1,13.5,205.7,26.0,,24030,40.30075,-2.95665
32201956,13,32,44,24,7.41,7.31,10.6,423.0,1.2,29.8,438.7,16.6,,4624,39.85546,-2.86615
32201926,19,23,41,36,8.0,7.58,8.5,594.0,0.7,10.9,132.2,12.6,,4333,39.58814,-2.81267
32201848,31,19,32,49,8.03,7.43,18.4,473.0,2.8,0.0,407.9,20.4,,4135,38.892488,-2.67645
32183638,25,9,27,64,4.69,4.39,42.0,1.0,3.7,66.4,218.2,5.9,,21174,54.651944,-7.274444
32183418,40,24,38,38,6.15,5.65,36.8,1.0,3.3,31.4,39.0,12.7,many stones,13126,52.737222,-6.493333
32182320,23,9,24,68,4.99,3.91,154.3,3.0,6.1,15.4,260.0,18.5,,24120,43.08609,-3.59126
32182266,9,26,61,14,8.04,7.49,10.2,450.0,1.2,14.1,149.4,11.7,,6235,42.60748,-3.48063
32182176,32,35,30,35,8.02,7.52,7.8,89.0,1.0,0.0,214.0,23.1,,24179,41.80894,-3.30146
32182144,22,24,34,41,8.43,7.55,5.1,216.0,0.7,0.0,134.5,11.4,,4845,41.52475,-3.23927
32182054,43,9,38,53,7.3,6.44,7.6,1.0,1.0,0.0,70.7,5.0,,24039,40.72474,-3.0685
32182014,22,29,35,37,8.13,7.53,14.7,326.0,1.1,0.0,252.0,20.4,,24024,40.36884,-2.99449
32181928,23,33,38,29,8.49,7.59,6.6,558.0,0.8,0.0,217.8,17.4,,4332,39.60291,-2.83915
32181914,14,30,26,44,8.04,7.53,6.4,300.0,0.8,15.4,304.0,17.7,,4329,39.47813,-2.81435
32181892,8,11,12,77,8.14,7.52,5.0,139.0,0.6,32.0,280.7,6.6,,4319,39.28198,-2.77562
32181856,31,31,47,22,8.01,7.5,18.0,439.0,1.5,0.0,572.6,20.9,,4136,38.96086,-2.71295
32181834,23,34,44,22,7.6,7.22,46.5,212.0,3.7,10.2,1253.8,34.7,,4132,38.76454,-2.675077
32163646,1,0,0,0,3.84,3.38,280.1,1.0,13.4,25.7,239.4,15.2,,22295,54.717222,-7.334444
32163640,12,10,28,62,5.05,4.76,21.1,0.0,2.1,32.7,130.3,6.5,,21632,54.664167,-7.311944
32163532,32,17,39,44,5.25,4.84,40.7,1.0,3.7,50.6,295.3,9.8,,12960,53.726111,-6.916944
32163520,17,21,42,36,7.61,7.05,16.2,16.0,1.8,38.1,245.1,13.6,,12962,53.624444,-6.874722
32163460,14,26,43,31,5.25,4.8,61.5,0.0,5.3,76.3,512.3,10.5,,12993,53.099444,-6.663889
32163412,52,18,48,35,6.52,6.15,36.9,2.0,3.6,24.3,308.9,15.2,many stones,13127,52.680833,-6.501944
32162358,9,14,53,33,4.73,4.25,35.2,1.0,3.2,48.1,79.6,9.4,,6325,43.42005,-3.6951
32162314,44,33,39,28,8.0,7.29,23.3,351.0,2.5,0.0,306.7,35.8,,24119,43.02966,-3.60302
32162304,20,21,38,41,7.98,7.31,12.9,7.0,1.4,13.6,114.7,14.0,,24122,42.94105,-3.58236
32162290,41,18,36,46,7.58,7.1,30.6,647.0,1.9,0.0,108.6,15.3,,6238,42.81998,-3.55597
32162250,27,30,41,30,7.87,7.36,26.1,424.0,1.5,33.7,277.7,17.4,,6192,42.46238,-3.47226
32162080,17,27,27,46,7.82,7.43,10.6,669.0,1.2,20.3,207.8,17.0,,24013,40.95285,-3.14062
32162062,10,17,48,35,8.07,7.4,6.4,40.0,0.9,11.9,351.4,12.5,,24069,40.7928,-3.10677
32162034,22,31,40,28,8.18,7.46,18.3,132.0,1.4,19.7,320.0,26.9,,24004,40.54376,-3.05463
32162008,17,30,45,24,8.29,7.63,11.5,382.0,0.9,11.5,223.0,21.5,,24021,40.31236,-3.00662
32162002,24,21,57,23,7.9,7.58,12.3,514.0,1.0,33.3,209.3,15.6,,24006,40.25897,-2.99566
32161998,13,17,63,21,8.33,7.63,12.1,34.0,1.1,0.0,269.5,25.1,,24077,40.22335,-2.98833
32161990,10,27,42,31,8.13,7.5,13.2,430.0,1.0,26.2,495.7,18.5,,4605,40.15213,-2.97375
32161912,5,29,28,43,8.0,7.58,8.5,139.0,0.8,0.0,432.6,20.9,,4330,39.45728,-2.83365
32161908,12,20,17,64,8.4,7.55,3.3,188.0,0.7,17.1,382.9,14.4,,4328,39.4216,-2.8266
32161894,11,18,27,55,8.27,7.63,7.2,309.0,0.9,15.8,464.2,10.7,,4327,39.29679,-2.80194
32161882,15,18,32,51,8.42,7.57,6.7,525.0,1.1,10.0,205.2,15.5,,4318,39.18977,-2.78091
32161876,19,18,55,28,7.81,7.34,16.3,338.0,1.5,26.1,446.4,18.4,,4134,39.13626,-2.77043
32143588,5,19,29,52,5.34,4.83,44.0,0.0,4.0,48.3,83.2,13.4,,12819,54.209022,-7.148022
32143506,29,21,35,44,7.29,7.15,66.2,136.0,5.7,102.3,945.4,33.4,,12965,53.495556,-6.854167
32143494,11,0,0,0,5.62,5.25,299.7,2.0,23.0,41.5,113.7,80.3,,13004,53.391111,-6.812222
32142246,10,8,21,71,7.83,7.32,11.4,136.0,1.3,10.2,77.3,8.1,,6191,42.42367,-3.48814
32142238,5,56,38,6,7.75,7.39,11.5,59.0,1.6,32.9,447.0,32.5,,6186,42.35273,-3.47204
32142162,11,12,36,52,8.06,7.45,8.3,323.0,0.8,0.0,152.3,6.4,,4837,41.67827,-3.32148
32142076,29,37,48,15,8.33,7.6,9.3,81.0,1.3,0.0,389.0,28.0,,24016,40.91418,-3.15645
32142066,20,39,31,30,8.08,7.6,7.9,18.0,1.0,49.2,301.4,25.9,,24045,40.82525,-3.13759
32142054,3,18,30,52,7.67,7.23,10.3,116.0,1.1,27.3,405.4,13.5,,24037,40.71854,-3.1151
32142036,13,28,52,20,7.81,7.39,7.6,5.0,1.1,52.4,242.1,23.2,,24003,40.55842,-3.08155
32142022,22,24,53,23,8.2,7.58,8.5,158.0,1.1,10.5,327.9,23.8,,24140,40.43385,-3.05564
32142004,23,2,62,36,7.45,7.37,15.3,178.0,1.6,34.4,299.2,7.0,high electrical conductivity,24007,40.27368,-3.02248
32142000,13,32,46,22,7.62,7.52,12.4,216.0,1.5,14.6,308.5,11.9,high electrical conductivity,24059,40.23806,-3.01511
32141958,14,32,37,31,7.79,7.27,7.9,247.0,1.0,0.0,220.6,23.8,,4623,39.86407,-2.93878
32141946,20,26,47,26,8.2,7.43,14.4,415.0,1.3,24.7,314.7,23.4,,4452,39.7572,-2.91719
32141878,22,20,31,49,8.17,7.43,9.7,737.0,1.0,15.7,121.7,14.7,,4130,39.15107,-2.7967
32141874,44,18,43,39,7.73,7.15,24.0,493.0,1.7,17.3,242.5,17.5,,4139,39.11539,-2.7897
32141832,27,30,35,35,7.85,7.37,13.9,349.0,2.0,0.0,638.9,20.5,,4133,38.74067,-2.71693
32122350,39,25,54,22,6.86,6.39,69.1,7.0,4.3,0.0,102.1,25.9,,6331,43.34193,-3.72668
32122008,29,23,35,42,8.02,7.72,11.4,600.0,0.6,0.0,152.1,14.4,,24022,40.30618,-3.05295
32121918,9,40,34,25,8.38,7.63,9.7,207.0,1.0,24.7,537.4,25.9,,4449,39.50464,-2.89009
32103626,18,40,44,16,5.25,4.73,69.1,0.0,6.0,28.5,146.1,13.8,,21616,54.530556,-7.349722
32103558,8,30,39,32,5.42,4.63,62.0,2.0,5.4,16.9,165.2,11.3,,12974,53.939722,-7.099167
32103518,32,28,47,25,7.23,7.04,77.8,35.0,6.7,20.8,49.3,38.5,,12961,53.591667,-6.955556
32103464,32,16,44,40,5.86,5.1,28.8,0.0,2.6,12.9,72.1,9.4,,13005,53.121667,-6.766389
32102316,34,29,46,25,7.78,7.1,20.2,290.0,1.9,0.0,241.6,21.9,,24118,43.0376,-3.67968
32102252,36,26,48,26,7.9,7.38,19.8,385.0,1.5,26.3,185.5,16.8,,6210,42.47043,-3.54816
32102244,10,29,39,33,7.95,7.3,28.1,31.0,2.6,45.5,295.5,25.0,,6187,42.39947,-3.53196
32102154,33,21,37,42,7.83,7.41,24.0,704.0,2.0,0.0,103.1,13.9,,4834,41.60089,-3.35314
32102064,11,12,38,50,6.65,5.87,4.8,3.0,0.7,40.6,161.8,6.1,,24054,40.80122,-3.18052
32102014,34,20,51,29,8.1,7.64,29.4,416.0,1.7,10.4,189.6,22.2,,24023,40.35645,-3.08722
32102010,12,29,43,28,8.07,7.54,11.0,92.0,1.6,23.0,729.7,23.6,,24019,40.32085,-3.07981
32102006,16,6,67,26,7.76,7.65,12.9,429.0,0.8,0.0,119.4,8.3,high electrical conductivity,24057,40.28527,-3.07244
32101970,10,25,36,40,8.11,7.37,9.1,282.0,1.0,10.5,266.1,15.0,,4618,39.9648,-3.00656
32101888,20,18,18,64,8.24,7.6,4.4,310.0,0.9,43.5,331.9,12.1,,4420,39.23415,-2.85983
32101880,12,22,51,27,8.12,7.58,16.7,326.0,1.2,10.0,421.3,30.2,,4129,39.16282,-2.84573
32101790,21,24,38,38,7.47,7.16,27.6,318.0,1.6,14.4,347.8,17.5,,4091,38.359706,-2.69032
32083622,30,28,43,29,5.87,5.24,43.1,1.0,3.8,29.7,266.6,11.7,,22456,54.492222,-7.365556
32083496,22,21,44,35,6.05,5.54,45.8,1.0,4.8,92.2,146.4,19.6,,12996,53.396111,-6.907222
32082174,15,34,25,41,8.31,7.54,6.2,85.0,0.8,0.0,259.8,18.4,,24187,41.77526,-3.41603
32082020,23,29,42,29,8.31,7.62,18.3,424.0,1.1,23.4,290.7,21.0,,24139,40.40674,-3.1215
32082012,26,24,49,27,7.75,7.33,37.4,562.0,2.0,0.0,266.7,20.3,,24020,40.33553,-3.1067
32081958,6,27,45,28,8.05,7.57,10.0,331.0,1.1,0.0,231.4,20.0,,4622,39.85484,-3.00784
32081894,15,14,15,71,8.15,7.6,8.8,119.0,0.9,36.4,256.5,10.8,,4419,39.2846,-2.89322
32081702,10,25,39,36,8.55,7.58,15.4,468.0,0.8,0.0,107.1,12.2,,3688,37.57032,-2.56556
32063672,13,14,41,45,6.8,6.67,72.6,9.0,6.0,99.0,112.0,24.8,,12795,54.921389,-7.585
32063612,15,16,27,58,4.52,4.38,102.7,0.0,10.0,99.6,472.2,18.8,,21172,54.401111,-7.356111
32062352,39,32,35,33,5.71,4.98,59.5,1.0,5.6,32.1,108.5,13.6,,6330,43.34963,-3.80428
32062304,14,4,35,61,7.92,7.31,32.1,793.0,0.9,0.0,24.7,3.2,,24123,42.92475,-3.70301
32062268,7,28,45,27,7.97,7.38,22.0,202.0,1.7,74.4,1014.8,19.0,,6241,42.60576,-3.62875
32062244,9,37,49,14,8.13,7.57,14.9,476.0,1.5,21.5,390.0,22.9,,6190,42.39302,-3.57981
32062178,19,14,25,61,7.17,6.42,6.8,0.0,0.8,13.4,132.2,7.3,,24192,41.80759,-3.44762
32062172,21,29,27,44,8.23,7.47,5.6,57.0,0.8,15.0,248.9,13.4,,24188,41.75431,-3.43577
32062046,8,30,42,28,8.31,7.77,6.8,173.0,0.9,0.0,266.4,17.2,,4714,40.63487,-3.1933
32062016,9,19,42,39,7.9,7.47,11.1,447.0,1.0,10.9,247.2,11.9,,24164,40.36804,-3.13727
32062010,24,21,44,36,8.06,7.57,16.8,403.0,0.9,27.9,231.2,16.4,,24058,40.31465,-3.12616
32062006,15,26,36,38,7.91,7.51,16.3,340.0,1.4,24.0,290.7,20.0,,24060,40.279033,-3.11874
32061988,12,26,57,17,7.65,7.53,7.3,252.0,0.9,0.0,209.2,14.6,,4609,40.11884,-3.08559
32061970,9,32,32,36,8.07,7.43,6.5,122.0,0.6,0.0,211.1,18.1,,4617,39.95861,-3.05265
32061916,4,30,63,7,8.3,7.5,12.9,215.0,1.3,0.0,1275.8,26.1,,4440,39.47761,-2.95518
32043646,20,19,32,48,5.11,4.77,83.9,1.0,6.2,51.9,100.3,15.4,,22455,54.691389,-7.513333
32043568,5,27,39,34,4.79,4.38,50.6,1.0,4.0,29.8,249.4,9.7,,12955,54.013611,-7.225
32043532,24,26,48,26,7.05,6.74,50.4,13.0,5.3,62.7,328.3,24.9,,13016,53.701111,-7.094167
32043520,60,22,43,35,5.69,5.18,43.3,2.0,4.3,44.4,67.8,14.7,many stones,13015,53.596667,-7.051111
32043448,17,18,37,45,6.3,5.84,29.7,1.0,3.4,33.4,107.3,13.8,,13053,52.970278,-6.795833
32042344,15,24,63,13,7.35,6.94,37.9,56.0,3.8,11.4,92.8,25.4,,6312,43.27565,-3.81111
32042314,10,24,43,33,8.02,7.22,22.0,453.0,1.7,0.0,183.1,18.7,,24117,43.01004,-3.74801
32042180,16,27,41,32,8.07,7.47,16.5,349.0,1.4,0.0,267.9,18.2,,24201,41.82211,-3.47527
32042174,16,20,42,39,8.1,7.39,11.2,298.0,1.0,23.0,208.7,12.6,,24198,41.76885,-3.46346
32042170,18,31,34,35,8.24,7.5,1.0,270.0,1.4,0.0,255.5,19.1,,24197,41.73333,-3.4555
32042062,11,14,22,64,6.99,6.44,5.5,4.0,0.7,81.8,262.5,13.0,,24050,40.77392,-3.24676
32042056,27,27,45,27,6.85,5.98,5.6,2.0,0.7,21.7,151.5,12.9,,24009,40.72065,-3.2354
32042038,19,22,47,31,7.84,7.46,13.1,166.0,1.5,0.0,280.4,17.3,,4713,40.56058,-3.20154
32042030,22,23,38,39,8.32,7.59,15.7,215.0,1.5,23.8,488.0,14.2,,24049,40.48946,-3.18658
32042008,29,24,32,43,7.68,7.55,7.6,378.0,1.0,0.0,214.7,14.7,,24018,40.29372,-3.14562
32041972,29,22,29,50,8.12,7.54,7.0,61.0,0.7,28.1,261.4,14.3,,4616,39.97329,-3.07936
32041958,6,25,38,37,7.64,7.52,16.4,263.0,1.7,28.9,656.8,8.6,,4621,39.84866,-3.05383
32041948,20,21,28,52,7.85,7.41,14.5,220.0,1.4,32.5,402.8,15.9,,4441,39.75961,-3.03566
32041894,8,9,7,84,8.24,7.6,2.8,111.0,0.6,14.7,115.0,5.5,,4416,39.27848,-2.93886
32041882,25,21,28,52,7.86,7.38,15.0,465.0,1.7,70.8,460.8,16.4,,4423,39.17149,-2.91761
32041778,17,25,38,37,7.74,7.33,40.3,184.0,1.7,88.4,407.9,15.7,,4099,38.24352,-2.73743
32023576,1,36,42,21,5.56,5.08,143.8,3.0,9.9,66.7,274.1,21.6,,12956,54.079167,-7.283889
32023500,8,21,52,27,5.32,4.73,34.9,1.0,3.8,22.5,101.8,9.7,,12997,53.418333,-7.009444
32023450,24,22,34,43,7.61,7.15,45.3,68.0,4.9,22.0,72.8,28.3,,13009,52.983333,-6.834444
32022340,9,17,22,61,5.47,5.03,80.4,0.0,6.5,93.3,234.1,16.0,,6308,43.23695,-3.82687
32022304,43,50,39,11,7.32,7.01,38.7,323.0,2.7,0.0,411.1,22.7,,24124,42.91819,-3.75127
32022276,40,22,16,62,6.75,6.22,29.4,1.0,2.0,0.0,137.3,15.7,many stones,6242,42.67013,-3.6932
32022172,20,22,42,35,8.3,7.55,15.8,431.0,1.0,16.4,179.4,13.0,,24185,41.74788,-3.48313
32022168,8,11,19,70,8.15,7.29,6.7,4.0,0.8,0.0,87.5,7.4,,24200,41.71238,-3.47522
32022160,19,10,24,65,8.76,7.62,3.3,184.0,0.3,0.0,55.5,6.7,,4833,41.64137,-3.45944
32022064,17,18,31,51,7.3,6.71,4.2,2.0,0.6,26.4,167.4,10.8,,24001,40.78863,-3.27386
32022034,6,32,47,21,8.25,7.53,1.0,174.0,1.2,19.3,241.2,22.4,,4709,40.52186,-3.21729
32022028,7,30,49,21,7.34,6.73,8.0,3.0,0.9,41.5,274.6,16.9,,4711,40.4685,-3.20605
32022010,14,24,53,23,7.93,7.28,6.2,1.0,0.8,0.0,253.9,19.3,,24017,40.30838,-3.1725
32021988,10,20,43,37,8.19,7.6,8.2,402.0,0.7,0.0,159.5,13.6,,4608,40.11261,-3.13179
32021980,11,21,50,29,7.66,7.57,6.4,289.0,1.1,0.0,107.0,8.3,high electrical conductivity,4611,40.04141,-3.11707
32021944,18,12,47,42,6.37,5.52,6.3,0.0,0.7,23.4,188.1,5.3,,4457,39.72089,-3.05139
32021898,5,41,30,30,8.23,7.77,8.7,68.0,1.0,13.0,1017.8,17.9,,4418,39.31106,-2.96877
32021866,12,18,44,38,8.15,7.5,21.9,393.0,1.4,11.2,421.2,17.3,,4242,39.02578,-2.91216
32021836,28,35,42,23,7.99,7.38,14.7,202.0,1.4,16.8,689.1,22.2,,4115,38.75819,-2.85968
32002252,32,44,43,13,7.95,7.38,17.9,399.0,1.8,34.1,439.7,28.3,,6234,42.45416,-3.66789
32002248,24,31,58,11,7.91,7.39,14.8,539.0,1.3,0.0,270.4,19.6,,6233,42.41872,-3.65973
32002234,13,57,39,5,7.77,7.27,15.2,47.0,1.9,30.3,566.6,56.7,,6182,42.2946,-3.6312
32002230,26,25,51,25,7.97,7.49,9.8,452.0,1.1,0.0,177.9,15.2,,6224,42.25915,-3.62307
32002224,7,27,49,24,8.1,7.51,11.4,455.0,0.9,32.7,174.8,14.5,,6223,42.20593,-3.61095
32002180,27,32,31,37,7.99,7.4,3.5,276.0,1.2,0.0,269.1,18.3,,6015,41.81565,-3.52268
32002166,28,21,43,36,8.35,7.44,10.0,298.0,1.0,0.0,159.0,11.7,,24196,41.69142,-3.49493
32002162,13,30,21,48,8.2,7.37,6.3,17.0,0.8,14.8,153.8,17.0,,24199,41.65592,-3.48705
32002134,38,15,47,37,5.2,4.31,8.1,0.0,1.1,27.9,68.3,2.2,,4786,41.407333,-3.432065
32002068,24,22,42,36,5.56,4.95,8.4,1.0,1.1,32.3,229.2,7.8,,24002,40.821,-3.30481
32001982,15,22,53,25,7.57,7.51,6.7,305.0,0.8,15.9,121.9,5.4,high electrical conductivity,4612,40.05611,-3.14379
32001860,19,31,41,28,7.89,7.31,14.4,439.0,1.4,13.4,333.0,22.6,,4243,38.96921,-2.92432
31983538,70,31,39,30,7.25,6.95,90.6,108.0,8.5,110.1,93.7,41.7,many stones,13017,53.740556,-7.204444
31983496,19,20,54,26,6.18,5.41,19.3,0.0,2.0,0.0,59.9,9.1,,12998,53.375278,-7.053889
31983394,30,29,36,35,5.65,5.25,55.4,1.0,5.1,101.1,568.9,15.9,,13120,,
31982326,23,27,48,25,4.78,3.85,71.7,1.0,4.3,0.0,44.2,12.5,,24115,43.10638,-3.84572
31982304,8,3,8,90,5.48,4.52,22.4,3.0,1.2,0.0,48.6,5.3,,6309,42.91158,-3.79952
31982278,18,32,45,23,7.52,7.22,32.1,387.0,2.3,0.0,267.7,20.3,,6245,42.68129,-3.74541
31982236,32,38,43,19,7.91,7.37,13.9,498.0,2.1,63.6,287.6,30.9,,6181,42.30907,-3.65918
31982224,17,41,49,10,7.9,7.45,22.7,505.0,2.3,11.5,403.7,23.2,,6222,42.20268,-3.63477
31982206,33,5,26,69,5.94,5.59,4.1,0.0,0.6,11.6,85.5,2.2,,5985,42.04308,-3.59842
31982200,9,33,41,25,7.96,7.41,7.4,486.0,0.7,10.8,160.0,18.6,,5988,41.98985,-3.58637
